iter	RMSE
467	0.02703052988
468	0.02701660745
469	0.02701269176
470	0.02700527704
471	0.02700316768
472	0.02699617269
473	0.0269942237
474	0.02698664278
475	0.0269825218
476	0.02697780585
477	0.02697121008
478	0.02696445059
479	0.02695625327
480	0.02695514297
481	0.02695157608
482	0.02694469119
483	0.02693643633
484	0.02692294888
485	0.02691692346
486	0.02691016387
487	0.02690389654
488	0.02689141669
489	0.02688584007
490	0.02687249191
491	0.02686210561
492	0.02685394269
493	0.02684713425
494	0.02683882959
495	0.02683147152
496	0.02682472855
497	0.02681992671
498	0.02681421118
499	0.02680888971
500	0.02680741561
501	0.02680421788
502	0.02679629472
503	0.02679135636
504	0.026780664
505	0.02677093447
506	0.02676163328
507	0.02675174265
508	0.02674872295
509	0.02673992127
510	0.02673270056
511	0.02672358043
512	0.02671445809
513	0.02670467743
514	0.02669969415
515	0.02669560842
516	0.02668474251
517	0.02668145119
518	0.02667485235
519	0.02667237553
520	0.02667059147
521	0.02666640608
522	0.02666337075
523	0.02665417207
524	0.02664920695
525	0.02664375365
526	0.02663856664
527	0.0266285984
528	0.02662595849
529	0.02662238764
530	0.02661242536
531	0.02661050216
532	0.02660268575
533	0.02659514326
534	0.0265923819
535	0.02658565446
536	0.02658067535
537	0.02658014206
538	0.02657086535
539	0.02655518007
540	0.02655259021
541	0.02654325768
542	0.02653423758
543	0.02652619044
544	0.02651932053
545	0.02651833562
546	0.02650944614
547	0.02650128948
548	0.02650038125
549	0.02648850803
550	0.02648144024
551	0.02647280872
552	0.02646514388
553	0.02645590988
554	0.02644920201
555	0.02644420621
556	0.02643827851
557	0.02642601287
558	0.02642492852
559	0.02641993494
560	0.02641526252
561	0.02641096372
562	0.02640365301
563	0.02639576601
564	0.02639201139
565	0.02638440141
566	0.02638195966
567	0.02637452296
568	0.02636387654
569	0.02635431785
570	0.02634702198
571	0.02633885474
572	0.02633457896
573	0.02632992979
574	0.0263172426
575	0.02631071579
576	0.0263032769
577	0.02629653572
578	0.02629567528
579	0.02628921402
580	0.02628866541
581	0.02627622024
582	0.02627207802
583	0.02626244471
584	0.02625197489
585	0.02624155495
586	0.02623373474
587	0.02622663167
588	0.02621497362
589	0.02620862235
590	0.02619961263
591	0.02619333217
592	0.02618551952
593	0.02618125085
594	0.02617332776
595	0.02616427733
596	0.02615433465
597	0.02614816593
598	0.02614260548
599	0.02613680943
600	0.02613150238
601	0.02612006536
602	0.02611927481
603	0.02611220758
604	0.02611130541
605	0.02610616149
606	0.02609738956
607	0.0260883919
608	0.02608104129
609	0.02607808037
610	0.0260724036
611	0.02606903434
612	0.02606046415
613	0.02605682115
614	0.02605027352
615	0.0260421152
616	0.02602983958
617	0.02602371633
618	0.02601340057
619	0.02600582883
620	0.02600206927
621	0.02599459457
622	0.02598919477
623	0.02598086469
624	0.02597711942
625	0.02596328806
626	0.0259606896
627	0.02595171454
628	0.02594399286
629	0.02593595458
630	0.02593093702
631	0.02592867444
632	0.02592142016
633	0.02591829571
634	0.02591620587
635	0.02591285415
636	0.02590929654
637	0.02590520975
638	0.02590341542
639	0.02589294825
640	0.02588429223
641	0.02588080742
642	0.02587953062
643	0.02587832646
644	0.02587289671
645	0.02586574593
646	0.0258584102
647	0.02585123335
648	0.02584715383
649	0.02583874553
650	0.0258286155
651	0.02582573039
652	0.02582268365
653	0.02581859097
654	0.02581257951
655	0.02580752417
656	0.02580445968
657	0.02579661799
658	0.02579540951
659	0.02578742985
660	0.02578433859
661	0.02576945248
662	0.02576283414
663	0.025757727
664	0.02574980144
665	0.02574348537
666	0.02573702779
667	0.02572853611
668	0.02572526614
669	0.02571950534
670	0.02571322468
671	0.02570950524
672	0.02570883723
673	0.02570526931
674	0.02569889091
675	0.02569266168
676	0.02568502733
677	0.02567468846
678	0.02566959775
679	0.02566715306
680	0.02566366199
681	0.02565838478
682	0.02565218315
683	0.02564544922
684	0.02563706178
685	0.02563109438
686	0.02562836203
687	0.02562381658
688	0.02561584239
689	0.02560907399
690	0.02560310775
691	0.02559928249
692	0.02559542693
693	0.02559017378
694	0.02558321296
695	0.025580287
696	0.02557467744
697	0.02556599418
698	0.02555745274
699	0.02555143476
700	0.02554502435
701	0.02553873064
702	0.02553711585
703	0.02552697859
704	0.02552547977
705	0.02552144637
706	0.02551526429
707	0.0255089832
708	0.02550386739
709	0.02549536149
710	0.02548900671
711	0.02548431404
712	0.02547709549
713	0.02547326146
714	0.02547265152
715	0.02546637249
716	0.02546545519
717	0.02545989472
718	0.02545527301
719	0.02545131687
720	0.02544345455
721	0.0254415618
722	0.02543843703
723	0.02543029872
724	0.02542244144
725	0.02541499772
726	0.02540960326
727	0.02540173509
728	0.02539910886
729	0.025395592
730	0.02539203953
731	0.02538488071
732	0.02537860008
733	0.02537748544
734	0.02536961323
735	0.0253669956
736	0.02536093982
737	0.02535863488
738	0.0253524912
739	0.02534921571
740	0.02534325117
741	0.02533419993
742	0.02532980897
743	0.02532353061
744	0.02532183673
745	0.0253157692
746	0.02531468716
747	0.0253118186
748	0.02531047371
749	0.02530520081
750	0.02530005687
751	0.02529770133
752	0.02528596902
753	0.02528125579
754	0.02527366171
755	0.02526828541
756	0.02526081388
757	0.02526032068
758	0.02525332672
759	0.02525268215
760	0.0252481321
761	0.02524535588
762	0.02524486342
763	0.02523979007
764	0.02523086615
765	0.02522590667
766	0.02522000414
767	0.02521311598
768	0.02520689045
769	0.02520015452
770	0.02519493246
771	0.0251876465
772	0.02518207316
773	0.02517659467
774	0.02517314001
775	0.02517009876
776	0.02516694641
777	0.02515773146
778	0.02515400645
779	0.02515162112
780	0.02514271895
781	0.0251359793
782	0.02512951965
783	0.02512420455
784	0.02512141739
785	0.02511693445
786	0.02511037275
787	0.02510127987
788	0.02509794718
789	0.02509320957
790	0.02508603534
791	0.02508418069
792	0.02508160649
793	0.02507835796
794	0.02507785246
795	0.0250715069
796	0.02506594294
797	0.02506326043
798	0.02505866519
799	0.02505429041
800	0.02505150392
801	0.02504423198
802	0.02503903109
803	0.02503401406
804	0.02503217949
805	0.02502595824
806	0.0250216045
807	0.02502112956
808	0.02501992798
809	0.025010752
810	0.0250060364
811	0.02499587239
812	0.02499038932
813	0.0249858487
814	0.02497992079
815	0.02497198059
816	0.02496647966
817	0.02496223578
818	0.02495453996
819	0.02494295567
820	0.02493594114
821	0.02493023407
822	0.02492645666
823	0.02492548342
824	0.02491907155
825	0.02491741025
826	0.02491090818
827	0.02490284963
828	0.02489674778
829	0.0248918572
830	0.02488547707
831	0.0248845515
832	0.02488297846
833	0.0248760572
834	0.02486721227
835	0.02486483683
836	0.02486174285
837	0.02485627797
838	0.02485493573
839	0.02485349208
840	0.02484834525
841	0.02484548809
842	0.02483897763
843	0.0248362855
844	0.02483133416
845	0.02482708984
846	0.02482159777
847	0.02481616424
848	0.02481190057
849	0.02480542995
850	0.02479977737
851	0.02479840365
852	0.02479481654
853	0.02479447018
854	0.0247902904
855	0.02478094202
856	0.02477154475
857	0.02476648811
858	0.02475998308
859	0.02475346547
860	0.02474701306
861	0.02474192787
862	0.02473642798
863	0.02472768293
864	0.02472419057
865	0.02471872871
866	0.02471452448
867	0.02470834069
868	0.02470006291
869	0.02469545718
870	0.02468822031
871	0.02468179741
872	0.02467675597
873	0.02467259949
874	0.0246649958
875	0.02466132418
876	0.02465365889
877	0.02464425875
878	0.02464089004
879	0.0246366878
880	0.02463532052
881	0.02463079574
882	0.02462476118
883	0.02462102142
884	0.02461627344
885	0.02460927428
886	0.02460361943
887	0.02460205517
888	0.02459369354
889	0.02458809475
890	0.02458162554
891	0.02457507584
892	0.02457043277
893	0.02456397341
894	0.02456023801
895	0.02455922894
896	0.02455336494
897	0.024551847
898	0.02454465208
899	0.02453972384
900	0.02453517629
901	0.02452709569
902	0.02452190705
903	0.02451609056
904	0.02451113363
905	0.0245050743
906	0.02450004041
907	0.02449748173
908	0.02449084392
909	0.02448406155
910	0.02448153554
911	0.0244763873
912	0.02447209559
913	0.02446519
914	0.02446276446
915	0.02446039344
916	0.02445897749
917	0.02445438051
918	0.02445257195
919	0.02444728269
920	0.02444214676
921	0.02443853604
922	0.02443012673
923	0.02442410601
924	0.02441623934
925	0.02441014816
926	0.02440601782
927	0.02440263107
928	0.02439633517
929	0.02439102365
930	0.02438244246
931	0.02437948134
932	0.02437806365
933	0.02437606263
934	0.0243741579
935	0.02436888689
936	0.0243683627
937	0.02436143747
938	0.02435792448
939	0.02435680274
940	0.02435497158
941	0.02435254893
942	0.02434734238
943	0.02434222696
944	0.02433794403
945	0.02433724327
946	0.02432855161
947	0.02432308027
948	0.02431650075
949	0.02431124337
950	0.02430668285
951	0.02430077217
952	0.02429755451
953	0.0242931802
954	0.02428567704
955	0.02428253184
956	0.02428079656
957	0.02427535467
958	0.02426967246
959	0.02425995697
960	0.02425309635
961	0.02424681804
962	0.02424244551
963	0.02424060877
964	0.02423739802
965	0.02423266277
966	0.02423047641
967	0.02422518089
968	0.02422102961
969	0.02421713376
970	0.02421313063
971	0.02420960938
972	0.02420730293
973	0.02420263565
974	0.02419822981
975	0.02419423992
976	0.02419204296
977	0.02418383216
978	0.02417780246
979	0.02417264661
980	0.0241668321
981	0.02416194732
982	0.02415842293
983	0.02415537065
984	0.02415057433
985	0.02414611089
986	0.02414124252
987	0.02413697912
988	0.02413492928
989	0.02413005803
990	0.02412956607
991	0.0241278418
992	0.02412449701
993	0.02412163752
994	0.02412020755
995	0.0241171565
996	0.02411340001
997	0.02410505795
998	0.02410341203
999	0.02409700849
